"Бренд","MPN","Наименование продукта","Цена","URL-адрес страницы","Данные о наличии продукта","Категория товара","Оценка товара","Количество отзывов"
"Philips","BHD030/00","Фен Philips BHD030/00",400900,"https://goodzone.uz/product/fen-philips-bhd030-00",0,"Фены",0,0
"Philips","HP8232/00","Фен Philips HP8232/00",601350,"https://goodzone.uz/product/fen-philips-hp8232-00",10,"Фены",0,0
"Philips","NULL","Фен Philips BHD029/00",453650,"https://goodzone.uz/product/fen-philips-bhd029-00",0,"Фены",0,0
"Philips","BHD177/00","Фен Philips BHD177/00",738500,"https://goodzone.uz/product/fen-philips-bhd177-00",0,"Фены",0,0
"Philips","HPS910/00","Фен Philips HPS910/00",928400,"https://goodzone.uz/product/fen-philips-hps910-00",5,"Фены",0,0
"Philips","HP8321/00","Выпрямитель Philips HP8321/00",400900,"https://goodzone.uz/product/vypryamitel-philips-hp8321-00",1,"Выпрямители",0,0
"Philips","HP8324/00","Выпрямитель Philips HP8324/00",495850,"https://goodzone.uz/product/vypryamitel-philips-hp8324-00",1,"Выпрямители",0,0
"Philips","HP8344/00","Выпрямитель Philips HP8344/00",633000,"https://goodzone.uz/product/vypryamitel-philips-hp8344-00",0,"Выпрямители",0,0
"Philips","BHH811/00","Выпрямитель Philips BHH811/00",643550,"https://goodzone.uz/product/vypryamitel-philips-bhh811-00",9,"Выпрямители",0,0
"Philips","BHB871/00","Выпрямитель Philips BHB871/00",664650,"https://goodzone.uz/product/vypryamitel-philips-bhb871-00",5,"Выпрямители",0,0
"Philips","NULL","Пароварка Philips HD9124/00",991700,"https://goodzone.uz/product/parovarka-philips-hd9124-00",0,"Мультиварки",0,0
"Philips","FC8293/01","Пылесос Philips FC8293/01",1424250,"https://goodzone.uz/product/pylesos-philips-fc8293-01",3,"Пылесосы",0,0
"Philips","NULL","Парогенератор Philips HI5912/30",2110000,"https://goodzone.uz/product/parogenerator-philips-hi5912-30",1,"Парогенераторы",0,0
"Philips","HI5910/20/BC","Парагенератор Philips HI5910/20/BC",2215500,"https://goodzone.uz/product/paragenerator-philips-hi5910-20-bc",2,"Парогенераторы",0,0
"Philips","GC6730/30","Парогенератор Philips GC6730/30",1951750,"https://goodzone.uz/product/parogenerator-philips-gc6730-30",1,"Парогенераторы",0,0
"Philips","GC6820/20/BI","Парогенератор Philips GC6820/20/BI",2110000,"https://goodzone.uz/product/parogenerator-philips-gc6820-20-bi",0,"Парогенераторы",0,0
"Philips","FC8296/01","Пылесос Philips FC8296/01",1793500,"https://goodzone.uz/product/pylesos-philips-fc8296-01",3,"Пылесосы",0,0
"Philips","FC8383/01","Пылесос Philips FC8383/01",1793500,"https://goodzone.uz/product/pylesos-philips-fc8383-01",8,"Пылесосы",0,0
"Philips","FC8454/01","Пылесос Philips FC8454/01",1719650,"https://goodzone.uz/product/pylesos-philips-fc8454-01",0,"Пылесосы",0,0
"Philips","FC8385/01","Пылесос Philips FC8385/01",1899000,"https://goodzone.uz/product/pylesos-philips-fc8385-01",2,"Пылесосы",0,0
"Philips","FC8387/01","Пылесос Philips FC8387/01",2004500,"https://goodzone.uz/product/pylesos-philips-fc8387-01",8,"Пылесосы",0,0
"Philips","FC8589/01","Пылесос Philips FC8589/01",2426500,"https://goodzone.uz/product/pylesos-philips-fc8589-01",5,"Пылесосы",0,0
"Philips","GC1424/30","Утюг Philips GC1424/30",516950,"https://goodzone.uz/product/utyug-philips-gc1424-30",5,"Утюги",0,0
"Philips","GC1430/20/BC","Утюг Philips GC1430/20/BC",580250,"https://goodzone.uz/product/utyug-philips-gc1430-20-bc",3,"Утюги",0,0
"Philips","GC2146/40/BC","Утюг Philips GC2146/40/BC",854550,"https://goodzone.uz/product/utyug-philips-gc2146-40-bc",8,"Утюги",0,0
"Philips","GC300/20/BC","Отпариватель Philips GC300/20/BC",590800,"https://goodzone.uz/product/otparivatel-philips-gc300-20-bc",0,"Отпариватели",0,0
"Philips","NULL","Кофемашина Philips HD8650/09",4431000,"https://goodzone.uz/product/kofemashina-philips-hd8650-09",1,"Кофемашины",0,0
"Philips","NULL","Кофемашина Philips HD8827/09",5802500,"https://goodzone.uz/product/kofemashina-philips-hd8827-09",0,"Кофемашины",0,0
"Philips","NULL","Кофемашина Philips EP3519/00",7402500,"https://goodzone.uz/product/kofemashina-philips-ep3519-00",5,"Кофемашины",0,0
"Philips","NULL","Кофемашина Philips EP3558/00",8176250,"https://goodzone.uz/product/kofemashina-philips-ep3558-00",1,"Кофемашины",0,0
"Philips","NULL","Кофемашина Philips EP3559/00",9442250,"https://goodzone.uz/product/kofemashina-philips-ep3559-00",1,"Кофемашины",0,0
"Philips","NULL","Кофемашина Philips EP4050/10",10550000,"https://goodzone.uz/product/kofemashina-philips-ep4050-10",2,"Кофемашины",0,0
"Philips","NULL","Кофемашина Philips HD8912/09",8007450,"https://goodzone.uz/product/kofemashina-philips-hd8912-09",2,"Кофемашины",0,0
"Philips","NULL","Кофемашина Philips HD8918/09",10550000,"https://goodzone.uz/product/kofemashina-philips-hd8918-09",1,"Кофемашины",0,0
"Philips","NULL","Кофемашина Philips HD8916/19",10022500,"https://goodzone.uz/product/kofemashina-philips-hd8916-19",0,"Кофемашины",0,0
"Polaris","3620D","Термопот Polaris PWP 3620D",791250,"https://goodzone.uz/product/termopot-polaris-pwp-3620d",0,"Термопоты",0,0
"Philips","GC2995/30/BI","Утюг Philips GC2995/30/BI",759600,"https://goodzone.uz/product/utyug-philips-gc2995-30-bi",3,"Утюги",0,0
"Philips","GC2997/40/BI","Утюг Philips GC2997/40/BI",928400,"https://goodzone.uz/product/utyug-philips-gc2997-40-bi",0,"Утюги",0,0
"Philips","GC3802/27/BI","Утюг Philips GC3802/27/BI",1023350,"https://goodzone.uz/product/utyug-philips-gc3802-27-bi",5,"Утюги",0,0
"Philips","GC4922/80/BI","Утюг Philips GC4922/80/BI",1371500,"https://goodzone.uz/product/utyug-philips-gc4922-80-bi",6,"Утюги",0,0
"Philips","GC4939/00/BI","Утюг Philips GC4939/00/BI",1582500,"https://goodzone.uz/product/utyug-philips-gc4939-00-bi",0,"Утюги",0,0
"Samsung","WW60J4210HSULD","Стиральная машина Samsung WW60J4210HSULD",3945700,"https://goodzone.uz/product/stiralnaya-mashina-samsung-ww60j4210hsuld",3,"Стиральные машины",0,0
"Samsung","RB29FERNDSA","Холодильник Samsung RB29FERNDSA",5570400,"https://goodzone.uz/product/kholodilnik-samsung-rb29ferndsa",1,"Холодильники",0,0
"Samsung","RB37J5461EF","Холодильник Samsung RB37J5461EF",8545500,"https://goodzone.uz/product/kholodilnik-samsung-rb37j5461ef",0,"Холодильники",0,0
"Samsung","WW80K62E61SD","Стиральная машина Samsung WW80K62E61SD",4663750,"https://goodzone.uz/product/stiralnaya-mashina-samsung-ww80k62e61sd",0,"Стиральные машины",0,0
"Samsung","WW65K42E09SD","Стиральная машина Samsung WW65K42E09SD  Addwash",4958500,"https://goodzone.uz/product/stiralnaya-mashina-samsung-ww65k42e09sd-addwash",0,"Стиральные машины",0,0
"Samsung","VCC5356C3C/XEV","Пылесос Samsung VCC5356C3C/XEV",1160500,"https://goodzone.uz/product/pylesos-samsung-vcc5356c3c-xev",1,"Пылесосы",0,0
"Samsung","VCC5377C3K/XEV","Пылесос Samsung VCC5377C3K/XEV",1202700,"https://goodzone.uz/product/pylesos-samsung-vcc5377c3k-xev",3,"Пылесосы",0,0
"Samsung","VCC4581VCK/XEV","Пылесос Samsung VCC4581VCK/XEV",1160500,"https://goodzone.uz/product/pylesos-samsung-vcc4581vck-xev",0,"Пылесосы",0,0
"Samsung","VC18M2110SB","Пылесос Samsung VC18M2110SB",1192150,"https://goodzone.uz/product/pylesos-samsung-vc18m2110sb",0,"Пылесосы",0,0
"Samsung","ME83ARW-K/BW","Микроволновая печь Samsung ME83ARW-K/BW",1086650,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-me83arw-k-bw",1,"Микроволновые печи",0,0
"Samsung","MS23F301TAWKBW","Микроволновая печь Samsung MS23F301TAWKBW",1339850,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-ms23f301tawkbw",5,"Микроволновые печи",0,0
"Samsung","MS23F302TASKBW","Микроволновая печь Samsung MS23F302TASKBW",1329300,"https://goodzone.uz/product/mikrovolnovaya-pech-samsung-ms23f302taskbw",1,"Микроволновые печи",0,0
"Panasonic","NULL","Электрическая бритва Panasonic ES-LT2N-S820",1529750,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-lt2n-s820",3,"Электрические бритвы",0,0
"Panasonic","ES-RT37-S520","Электрическая бритва Panasonic ES-RT37-S520",770150,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-rt37-s520",0,"Электрические бритвы",0,0
"Panasonic","NULL","Фен щётка Panasonic EH-KA22-V865",538050,"https://goodzone.uz/product/fen-shyotka-panasonic-eh-ka22-v865",4,"Фены-щетки",0,0
"Panasonic","NULL","Машинка для стрижки волос PANASONIC ER-GB80-S520",896750,"https://goodzone.uz/product/mashinka-dlya-strizhki-volos-panasonic-er-gb80-s520",7,"Машинки для стрижки волос",0,0
"Panasonic","ES-LT8N-S820","Электрическая бритва Panasonic ES-LT8N-S820",2194400,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-lt8n-s820",4,"Электрические бритвы",0,0
"Panasonic","ES-ST25KS820","Электрическая бритва Panasonic ES-ST25KS820",1635250,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-st25ks820",4,"Электрические бритвы",0,0
"Panasonic","NULL","Триммер Panasonic ER-GB60-K520",770150,"https://goodzone.uz/product/trimmer-panasonic-er-gb60-k520",5,"Электрические бритвы",0,0
"Panasonic","ES-RT87-S520","Электрическая бритва Panasonic ES-RT87-S520",1076100,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-rt87-s520",0,"Электрические бритвы",0,0
"Panasonic","ES-RF31-S520","Электрическая бритва Panasonic ES-RF31-S520",1339850,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-rf31-s520",0,"Электрические бритвы",0,0
"Panasonic","EH-NE31-P865","Фен Panasonic EH-NE31-P865",422000,"https://goodzone.uz/product/fen-panasonic-eh-ne31-p865",12,"Фены",0,0
"Panasonic","NULL","Триммер Panasonic ER-GY10CM520",664650,"https://goodzone.uz/product/trimmer-panasonic-er-gy10cm520",0,"Электрические бритвы",0,0
"Panasonic","NULL","Триммер Panasonic ER-GB70-S520",833450,"https://goodzone.uz/product/trimmer-panasonic-er-gb70-s520",0,"Триммеры",0,0
"Panasonic","ES-SL41-S520","Электрическая бритва Panasonic ES-SL41-S520",654100,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-sl41-s520",0,"Электрические бритвы",0,0
"Panasonic","NULL","Электрочайник Panasonic NC-SK1BTQ",749050,"https://goodzone.uz/product/elektrochainik-panasonic-nc-sk1btq",9,"Электрочайники",0,0
"Panasonic","NI-E410TMTW","Утюг Panasonic NI-E410TMTW",453650,"https://goodzone.uz/product/utyug-panasonic-ni-e410tmtw",2,"Утюги",0,0
"Panasonic","NULL","Мясорубка Panasonic MK-MG1510WTQ",1656350,"https://goodzone.uz/product/myasorubka-panasonic-mk-mg1510wtq",2,"Mясорубки",0,0
"Panasonic","NULL","Эпилятор Panasonic ES-ED20-V520",633000,"https://goodzone.uz/product/epilyator-panasonic-es-ed20-v520",0,"Эпиляторы",0,0
"Panasonic","NULL","Триммер PANASONIC ER206K520",485300,"https://goodzone.uz/product/trimmer-panasonic-er206k520",5,"Триммеры",0,0
"Panasonic","NULL","Электрическая бритва Panasonic ES-LT4N-S820",1529750,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-lt4n-s820",0,"Электрические бритвы",0,0
"Panasonic","MK-MG1501WTQ","Мясорубка Panasonic MK-MG1501WTQ",1382050,"https://goodzone.uz/product/myasorubka-panasonic-mk-mg1501wtq",1,"Mясорубки",0,0
"Panasonic","NULL","Мясорубка Panasonic MK-ZG1500BTQ",1962300,"https://goodzone.uz/product/myasorubka-panasonic-mk-zg1500btq",4,"Mясорубки",0,0
"Panasonic","NULL","Мясорубка Panasonic MK-MG1300WTQ",1244900,"https://goodzone.uz/product/myasorubka-panasonic-mk-mg1300wtq",4,"Mясорубки",0,0
"Panasonic","NULL","Мясорубка Panasonic MK-MG1000WTQ",1023350,"https://goodzone.uz/product/myasorubka-panasonic-mk-mg1000wtq",1,"Mясорубки",0,0
"Panasonic","NI-E510TDTW","Утюг Panasonic NI-E510TDTW",485300,"https://goodzone.uz/product/utyug-panasonic-ni-e510tdtw",4,"Утюги",0,0
"Panasonic","NULL","Блендер Panasonic MX-GX1561WTQ",770150,"https://goodzone.uz/product/blender-panasonic-mx-gx1561wtq",0,"Блендеры",0,0
"Panasonic","NI-E610T","Утюг Panasonic NI-E610T",506400,"https://goodzone.uz/product/utyug-panasonic-ni-e610t",2,"Утюги",0,0
"Panasonic","NI-P210TGTW","Утюг Panasonic NI-P210TGTW",411450,"https://goodzone.uz/product/utyug-panasonic-ni-p210tgtw",0,"Утюги",0,0
"Panasonic","NI-P300TATW","Утюг Panasonic NI-P300TATW",432550,"https://goodzone.uz/product/utyug-panasonic-ni-p300tatw",2,"Утюги",0,0
"Panasonic","NI-WT960RTW","Утюг Panasonic NI-WT960RTW",917850,"https://goodzone.uz/product/utyug-panasonic-ni-wt960rtw",2,"Утюги",0,0
"Panasonic","NI-W900CMTW","Утюг Panasonic NI-W900CMTW",865100,"https://goodzone.uz/product/utyug-panasonic-ni-w900cmtw",2,"Утюги",0,0
"Panasonic","MK-G1800PWTQ","Мясорубка Panasonic MK-G1800PWTQ",2690250,"https://goodzone.uz/product/myasorubka-panasonic-mk-g1800pwtq",6,"Mясорубки",0,0
"Panasonic","NI-WT980LTW","Утюг Panasonic NI-WT980LTW",1002250,"https://goodzone.uz/product/utyug-panasonic-ni-wt980ltw",8,"Утюги",0,0
"Panasonic","NULL","Хлебопечь Panasonic SD-ZB2512KTS",2637500,"https://goodzone.uz/product/khlebopech-panasonic-sd-zb2512kts",4,"Хлебопечи",0,0
"Panasonic","NULL","Хлебопечь Panasonic SD-2511WTS",2373750,"https://goodzone.uz/product/khlebopech-panasonic-sd-2511wts",7,"Хлебопечи",0,0
"Panasonic","NULL","Хлебопечь Panasonic SD-2510WTS",1772400,"https://goodzone.uz/product/khlebopech-panasonic-sd-2510wts",0,"Хлебопечи",0,0
"Electrolux","NULL","Электрический водонагреватель Electrolux EWH 80 Magnum Slim Unifix",1635250,"https://goodzone.uz/product/elektricheskii-vodonagrevatel-electrolux-ewh-80-magnum-slim-unifix",0,"Электрические водонагреватели",0,0
"Panasonic","ES-RW30-S520","Электрическая бритва Panasonic ES-RW30-S520",559150,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-rw30-s520",0,"Электрические бритвы",0,0
"Panasonic","NULL","Электрическая бритва Panasonic ES-LV6N-S820",2268250,"https://goodzone.uz/product/elektricheskaya-britva-panasonic-es-lv6n-s820",0,"Электрические бритвы",0,0
"Panasonic","NULL","Триммер Panasonic ER-2403-K520",338250,"https://goodzone.uz/product/trimmer-panasonic-er-2403-k520",3,"Триммеры",0,0
"Delonghi","KBOV2001.BK","Электрочайник Delonghi KBOV2001.BK",1192150,"https://goodzone.uz/product/elektrochainik-delonghi-kbov2001-bk",1,"Электрочайники",0,0
"Philips","NULL","Кофеварка Philips HD7467/20",685750,"https://goodzone.uz/product/kofevarka-philips-hd7467-20",0,"Кофеварки",0,0
